document_id,domain,chunk_id,doc_name,chunk_index,text_chars,created_at
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_473,政策法规_CCAR-92部.txt,95,333,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_475,政策法规_CCAR-92部.txt,96,45,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_477,政策法规_CCAR-92部.txt,97,71,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_479,政策法规_CCAR-92部.txt,98,268,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_481,政策法规_CCAR-92部.txt,99,348,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_483,政策法规_CCAR-92部.txt,100,570,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_501,政策法规_CCAR-92部.txt,101,139,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_503,政策法规_CCAR-92部.txt,102,278,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_509,政策法规_CCAR-92部.txt,103,188,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_511,政策法规_CCAR-92部.txt,104,243,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_513,政策法规_CCAR-92部.txt,105,198,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_515,政策法规_CCAR-92部.txt,106,213,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_517,政策法规_CCAR-92部.txt,107,191,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_519,政策法规_CCAR-92部.txt,108,58,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_521,政策法规_CCAR-92部.txt,109,154,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_525,政策法规_CCAR-92部.txt,110,421,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_527,政策法规_CCAR-92部.txt,111,364,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_529,政策法规_CCAR-92部.txt,112,222,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_531,政策法规_CCAR-92部.txt,113,172,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_533,政策法规_CCAR-92部.txt,114,174,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_535,政策法规_CCAR-92部.txt,115,282,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_537,政策法规_CCAR-92部.txt,116,98,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_539,政策法规_CCAR-92部.txt,117,152,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_541,政策法规_CCAR-92部.txt,118,120,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_543,政策法规_CCAR-92部.txt,119,81,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_545,政策法规_CCAR-92部.txt,120,203,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_547,政策法规_CCAR-92部.txt,121,169,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_549,政策法规_CCAR-92部.txt,122,78,2026-06-06 07:24:48
doc_116a1bf152e2,regulation,regulation:ccar_92:art_092_601,政策法规_CCAR-92部.txt,123,330,2026-06-06 07:24:48
